engine_size,horsepower,weight,fuel_consumption,age,doors,brand,fuel_type,country,dealer_id,price
2.100000000000001,154.0,1024,8.6,14,5,Toyota,diesel,Germany,101.0,9389
2.6000000000000014,183.0,1261,9.7,12,3,Opel,hybrid,Germany,101.0,12671
2.5000000000000013,168.0,1256,,3,5,Renault,gasoline,Germany,101.0,16350
1.2000000000000002,82.0,555,6.8,13,3,Ford,hybrid,South Korea,101.0,2756
1.1,64.0,522,6.5,6,3,Ford,diesel,Germany,101.0,4578
3.0000000000000018,220.0,1482,10.0,4,5,Skoda,gasoline,Czech Republic,101.0,21423
1.0,84.0,463,6.3,10,3,Hyundai,diesel,South Korea,101.0,5330
3.300000000000002,229.0,1664,10.9,4,5,Ford,diesel,Germany,101.0,21540
2.8000000000000016,,1393,10.0,12,3,Fiat,gasoline,Italy,101.0,14143
1.0,74.0,492,6.1,10,5,Volvo,diesel,Sweden,101.0,3308
3.100000000000002,210.0,1548,10.3,13,3,Mercedes,gasoline,Italy,101.0,15252
3.200000000000002,229.0,1637,10.6,0,5,Fiat,gasoline,Spain,101.0,24374
3.300000000000002,245.0,1662,10.8,2,5,Mercedes,gasoline,Sweden,101.0,23374
1.0,,493,6.3,8,3,Mercedes,hybrid,Spain,101.0,3759
3.0000000000000018,197.0,1549,10.4,2,5,Renault,diesel,Czech Republic,101.0,19811
2.000000000000001,153.0,984,8.3,10,5,Audi,hybrid,Italy,101.0,12022
3.100000000000002,203.0,1523,10.2,8,5,Kia,diesel,South Korea,101.0,17520
2.6000000000000014,176.0,1289,9.4,12,3,BMW,hybrid,Japan,101.0,12808
3.0000000000000018,196.0,1498,10.2,7,5,Ford,diesel,Germany,101.0,16183
3.200000000000002,217.0,1638,10.6,5,3,Audi,gasoline,Germany,101.0,20987
1.4000000000000004,87.0,661,6.8,6,5,Ford,diesel,Japan,101.0,7796
1.6000000000000005,121.0,816,7.3,8,3,Kia,hybrid,France,101.0,9830
2.100000000000001,137.0,1033,8.6,8,3,Skoda,hybrid,Spain,101.0,11895
3.100000000000002,221.0,1520,10.4,7,3,Kia,hybrid,France,101.0,18538
2.4000000000000012,166.0,1190,9.2,11,5,Volkswagen,gasoline,Japan,101.0,13038
3.0000000000000018,201.0,1478,10.2,3,5,Volvo,hybrid,Germany,101.0,18902
1.6000000000000005,107.0,815,7.7,0,3,Skoda,gasoline,Czech Republic,101.0,12604
2.000000000000001,133.0,994,8.1,1,3,Peugeot,hybrid,Spain,101.0,14849
3.200000000000002,226.0,1599,10.6,8,3,Mercedes,gasoline,Germany,101.0,20074
2.6000000000000014,181.0,1344,9.3,14,3,Seat,hybrid,Japan,101.0,11896
1.1,84.0,513,6.6,6,3,Hyundai,hybrid,Italy,101.0,7354
1.4000000000000004,86.0,712,7.0,1,3,Peugeot,gasoline,Czech Republic,101.0,10649
3.500000000000002,254.0,1737,11.4,8,5,Renault,gasoline,South Korea,101.0,21183
1.4000000000000004,86.0,695,7.0,5,3,Fiat,gasoline,France,101.0,8222
2.8000000000000016,194.0,1358,,11,3,Volvo,gasoline,Sweden,101.0,14825
2.000000000000001,153.0,1027,8.4,15,3,Fiat,hybrid,Germany,101.0,8085
3.200000000000002,226.0,1631,10.7,4,3,Volkswagen,hybrid,Czech Republic,101.0,21565
1.6000000000000005,118.0,796,7.6,14,5,Peugeot,diesel,Germany,101.0,6901
3.0000000000000018,200.0,1496,10.3,10,5,Hyundai,hybrid,Germany,101.0,15010
2.100000000000001,145.0,1020,8.5,2,5,Fiat,gasoline,Japan,101.0,14917
1.2000000000000002,96.0,565,6.5,15,5,Audi,diesel,Czech Republic,101.0,4378
1.8000000000000007,118.0,887,7.7,11,5,Kia,hybrid,Sweden,101.0,8083
3.200000000000002,221.0,1555,10.9,10,3,Toyota,hybrid,Germany,101.0,18275
3.200000000000002,209.0,1592,10.6,15,5,Volvo,diesel,Spain,101.0,14832
1.3000000000000003,76.0,676,6.6,7,5,Mercedes,gasoline,South Korea,101.0,6012
1.8000000000000007,135.0,877,7.9,14,5,Hyundai,diesel,Italy,101.0,6696
2.7000000000000015,191.0,1357,,11,3,Volvo,hybrid,Italy,101.0,14894
2.000000000000001,127.0,954,,6,3,Volkswagen,gasoline,Italy,101.0,11593
1.0,55.0,482,6.1,2,5,Kia,diesel,Italy,101.0,6423
2.6000000000000014,171.0,1339,9.4,7,3,Fiat,gasoline,France,101.0,14421
2.200000000000001,149.0,1111,8.4,2,5,Hyundai,hybrid,Germany,101.0,15341
1.1,,546,6.3,4,5,Volvo,gasoline,Italy,101.0,5398
2.5000000000000013,171.0,1234,9.0,11,3,Opel,hybrid,Germany,101.0,13348
1.5000000000000004,92.0,705,7.1,2,3,Audi,hybrid,Spain,101.0,10189
2.9000000000000017,206.0,1431,10.3,9,5,BMW,gasoline,South Korea,101.0,15977
3.200000000000002,218.0,1580,10.9,6,3,BMW,gasoline,Italy,101.0,19953
2.5000000000000013,166.0,1256,9.1,1,3,Mercedes,hybrid,Italy,101.0,18151
2.6000000000000014,193.0,1256,9.6,3,3,Seat,diesel,Spain,101.0,19230
1.8000000000000007,111.0,883,8.1,14,5,Audi,diesel,Spain,101.0,6365
1.3000000000000003,86.0,647,6.6,14,3,BMW,gasoline,Spain,101.0,3916
1.0,60.0,512,6.3,15,5,Seat,hybrid,Italy,101.0,826
2.8000000000000016,186.0,1424,9.9,13,3,Kia,gasoline,Sweden,101.0,13073
2.8000000000000016,183.0,1365,9.7,14,3,Volkswagen,gasoline,Italy,101.0,11890
2.4000000000000012,,1159,8.8,6,3,Ford,diesel,France,101.0,15164
3.500000000000002,247.0,1787,11.2,14,5,Skoda,hybrid,South Korea,101.0,18373
1.0,82.0,540,6.1,6,5,Kia,diesel,Czech Republic,101.0,6899
2.200000000000001,145.0,1052,8.8,15,3,Hyundai,gasoline,Germany,101.0,7526
2.7000000000000015,200.0,1327,9.5,6,5,Ford,diesel,Japan,101.0,17774
2.300000000000001,169.0,1180,,3,3,Seat,diesel,Japan,101.0,16324
3.300000000000002,217.0,1620,11.1,7,5,Fiat,gasoline,South Korea,101.0,19047
2.4000000000000012,162.0,1161,9.0,5,5,Peugeot,diesel,Spain,101.0,15372
1.9000000000000008,131.0,959,8.0,8,5,Volvo,hybrid,France,101.0,10413
1.0,68.0,465,6.3,6,3,Hyundai,diesel,Japan,101.0,4668
1.9000000000000008,136.0,963,8.0,12,3,Skoda,gasoline,Germany,101.0,9753
3.400000000000002,229.0,1677,11.2,11,3,Volkswagen,hybrid,Japan,101.0,19121
3.300000000000002,240.0,1629,11.1,6,5,Toyota,diesel,South Korea,101.0,22491
3.0000000000000018,216.0,1503,10.2,6,3,Audi,gasoline,France,101.0,19120
3.300000000000002,221.0,1634,10.7,13,3,Ford,diesel,South Korea,101.0,16372
3.300000000000002,222.0,1657,11.1,15,3,Fiat,hybrid,Czech Republic,101.0,14921
1.9000000000000008,125.0,989,8.1,7,5,Skoda,gasoline,Sweden,101.0,9692
1.3000000000000003,92.0,634,6.8,0,3,Ford,diesel,Japan,101.0,11086
2.7000000000000015,198.0,1312,,9,5,Opel,diesel,Japan,101.0,15108
2.000000000000001,143.0,995,8.5,0,3,Ford,hybrid,Czech Republic,101.0,15059
3.0000000000000018,195.0,1453,10.1,12,3,Toyota,gasoline,France,101.0,15521
1.2000000000000002,69.0,648,6.4,11,5,Opel,diesel,France,101.0,3249
2.4000000000000012,153.0,1216,9.1,0,5,Volkswagen,diesel,Italy,101.0,16912
3.500000000000002,244.0,1738,11.2,0,5,Audi,hybrid,Sweden,101.0,24284
2.8000000000000016,181.0,1435,9.7,6,3,Toyota,hybrid,Japan,101.0,15424
3.100000000000002,223.0,1593,10.5,1,3,BMW,gasoline,Germany,101.0,22323
2.200000000000001,139.0,1099,8.5,10,3,Mercedes,hybrid,Italy,101.0,9932
1.6000000000000005,109.0,832,7.5,13,3,Mercedes,diesel,Spain,101.0,5933
2.7000000000000015,190.0,1392,9.7,6,5,Volvo,hybrid,South Korea,101.0,17408
3.0000000000000018,211.0,1527,10.2,4,3,Fiat,hybrid,France,101.0,20633
1.2000000000000002,81.0,636,6.6,9,5,Toyota,diesel,Sweden,101.0,4977
2.200000000000001,,1080,8.5,10,5,Volkswagen,diesel,Sweden,101.0,12890
2.300000000000001,158.0,1195,8.8,3,5,Volkswagen,diesel,Czech Republic,101.0,15953
2.200000000000001,164.0,1142,8.8,1,3,Volkswagen,diesel,Czech Republic,101.0,17113
2.7000000000000015,194.0,1315,9.5,8,3,Renault,diesel,Japan,101.0,15341
1.3000000000000003,,634,6.8,0,3,Peugeot,diesel,Italy,101.0,10211
2.5000000000000013,183.0,1203,9.2,6,3,Seat,diesel,Italy,101.0,16404
2.4000000000000012,179.0,1220,9.2,10,3,BMW,diesel,Czech Republic,101.0,13573
1.8000000000000007,138.0,930,7.9,0,3,BMW,diesel,Japan,101.0,14785
1.4000000000000004,94.0,650,6.9,0,3,Fiat,diesel,Japan,101.0,10579
1.2000000000000002,76.0,556,6.4,2,3,Opel,diesel,Japan,101.0,7587
3.200000000000002,217.0,1621,10.8,13,5,Audi,gasoline,France,101.0,15222
1.2000000000000002,89.0,646,6.7,0,3,Volkswagen,gasoline,France,101.0,10450
1.6000000000000005,97.0,837,7.3,2,3,Seat,gasoline,Czech Republic,101.0,10129
1.5000000000000004,110.0,760,7.0,0,3,Renault,hybrid,Japan,101.0,13134
1.0,73.0,455,6.4,5,3,Fiat,gasoline,France,101.0,6923
2.200000000000001,142.0,1068,8.4,10,3,Ford,gasoline,Italy,101.0,11465
1.6000000000000005,104.0,813,7.6,15,5,Ford,hybrid,Spain,101.0,5314
2.8000000000000016,,1395,,0,5,Renault,hybrid,Czech Republic,101.0,18469
2.9000000000000017,214.0,1432,9.9,14,3,Toyota,gasoline,Germany,101.0,15533
1.6000000000000005,100.0,771,7.4,7,5,Kia,hybrid,Germany,101.0,8546
2.9000000000000017,207.0,1459,9.8,12,5,BMW,hybrid,Japan,101.0,15917
1.4000000000000004,99.0,739,6.9,7,3,Fiat,hybrid,France,101.0,6928
1.3000000000000003,82.0,693,6.8,6,3,Opel,hybrid,Japan,101.0,6688
3.300000000000002,221.0,1640,10.9,9,3,Hyundai,hybrid,South Korea,101.0,18757
3.500000000000002,254.0,1744,11.2,7,3,Toyota,gasoline,France,101.0,23227
2.300000000000001,155.0,1140,8.9,14,5,Fiat,hybrid,Czech Republic,101.0,10250
2.200000000000001,162.0,1089,8.5,0,3,Peugeot,gasoline,South Korea,101.0,16804
3.200000000000002,228.0,1576,10.6,7,5,Volvo,diesel,Japan,101.0,19634
2.7000000000000015,193.0,1318,,12,5,Mercedes,diesel,France,101.0,13550
1.9000000000000008,,950,7.8,7,3,Volkswagen,hybrid,Czech Republic,101.0,10616
1.9000000000000008,135.0,958,8.2,14,3,Peugeot,diesel,Italy,101.0,8161
3.400000000000002,246.0,1726,11.0,4,5,Toyota,hybrid,Czech Republic,101.0,23254
2.9000000000000017,192.0,1409,9.8,5,5,Audi,gasoline,Japan,101.0,18303
2.7000000000000015,202.0,1390,9.5,6,5,Seat,gasoline,Italy,101.0,17047
1.7000000000000006,123.0,837,7.6,6,5,Mercedes,hybrid,Italy,101.0,9759
3.300000000000002,226.0,1615,10.7,15,3,Toyota,gasoline,Japan,101.0,16115
3.300000000000002,236.0,1657,10.7,11,3,Seat,diesel,Japan,101.0,17749
3.400000000000002,237.0,1690,10.8,9,5,Ford,gasoline,Sweden,101.0,20344
1.5000000000000004,106.0,799,7.3,13,3,Toyota,hybrid,South Korea,101.0,5997
1.9000000000000008,126.0,991,7.8,13,5,Toyota,hybrid,France,101.0,8439
3.100000000000002,203.0,1564,10.7,14,5,Hyundai,hybrid,Germany,101.0,14950
2.100000000000001,147.0,1064,8.6,10,3,Mercedes,hybrid,Sweden,101.0,11592
1.9000000000000008,136.0,988,7.9,5,5,Seat,gasoline,Spain,101.0,12865
1.0,77.0,506,6.3,7,3,Peugeot,diesel,South Korea,101.0,5051
3.300000000000002,222.0,1676,11.0,8,3,Audi,diesel,Sweden,101.0,19711
1.8000000000000007,117.0,866,7.7,3,5,Ford,diesel,Spain,101.0,12224
2.5000000000000013,160.0,1256,9.2,0,3,Audi,gasoline,Spain,101.0,17114
1.7000000000000006,118.0,881,7.8,10,5,Opel,diesel,Czech Republic,101.0,8519
2.100000000000001,134.0,1072,8.6,2,5,Volkswagen,diesel,Japan,101.0,13372
3.400000000000002,231.0,1690,11.3,11,5,Volvo,diesel,Japan,101.0,19112
1.3000000000000003,82.0,607,6.6,6,3,Ford,gasoline,Japan,101.0,7649
2.300000000000001,173.0,1169,8.7,11,3,Renault,diesel,Japan,101.0,13467
2.5000000000000013,161.0,1298,9.4,12,5,Renault,diesel,Italy,101.0,12182
2.200000000000001,163.0,1090,8.6,4,5,Mercedes,diesel,Sweden,101.0,15257
1.3000000000000003,,689,6.8,9,5,BMW,diesel,France,101.0,7462
2.9000000000000017,201.0,1466,10.3,6,3,Kia,hybrid,Italy,101.0,18598
2.9000000000000017,,1409,9.8,2,5,Mercedes,gasoline,Czech Republic,101.0,20535
3.200000000000002,221.0,1573,10.7,15,3,BMW,hybrid,Italy,101.0,14793
3.500000000000002,237.0,1716,11.3,11,5,Volkswagen,diesel,Germany,101.0,19270
2.100000000000001,148.0,1079,8.5,3,5,Mercedes,hybrid,France,101.0,14140
2.000000000000001,125.0,1014,,7,3,Skoda,hybrid,Germany,101.0,10169
2.7000000000000015,177.0,1321,9.6,7,3,Volvo,diesel,Italy,101.0,15765
2.200000000000001,139.0,1090,,5,5,Audi,gasoline,Italy,101.0,11942
1.2000000000000002,84.0,598,6.5,3,5,Skoda,diesel,Italy,101.0,7477
1.4000000000000004,96.0,691,7.1,8,5,Peugeot,diesel,Germany,101.0,7538
3.0000000000000018,209.0,1530,10.1,6,5,Toyota,hybrid,Spain,101.0,18594
1.9000000000000008,119.0,922,8.0,10,5,Renault,gasoline,Germany,101.0,9350
2.000000000000001,149.0,1010,8.0,0,3,BMW,hybrid,Sweden,101.0,15670
2.6000000000000014,189.0,1298,9.3,2,5,Ford,diesel,Italy,101.0,19062
1.0,63.0,496,6.5,5,5,Volvo,gasoline,South Korea,101.0,5425
1.1,91.0,599,6.4,14,5,Toyota,diesel,France,101.0,4074
2.5000000000000013,165.0,1271,9.1,9,3,Volvo,diesel,Spain,101.0,13939
3.100000000000002,223.0,1540,10.4,5,5,Fiat,hybrid,Spain,101.0,21353
1.2000000000000002,79.0,615,6.7,12,3,Volkswagen,gasoline,France,101.0,4409
1.4000000000000004,111.0,734,7.2,9,3,Toyota,gasoline,Japan,101.0,6789
3.300000000000002,222.0,1634,10.8,4,5,Mercedes,gasoline,Italy,101.0,20455
3.300000000000002,240.0,1644,,4,3,Toyota,hybrid,Spain,101.0,22307
2.6000000000000014,179.0,1265,9.3,15,3,Peugeot,diesel,Germany,101.0,11105
3.400000000000002,231.0,1666,11.3,0,5,Seat,diesel,Italy,101.0,23928
2.100000000000001,152.0,1081,,9,5,Renault,gasoline,Czech Republic,101.0,12366
1.8000000000000007,137.0,924,7.9,12,3,Hyundai,gasoline,Czech Republic,101.0,7826
2.000000000000001,128.0,972,8.4,2,5,Toyota,diesel,Japan,101.0,13858
2.4000000000000012,178.0,1160,9.1,8,5,Toyota,gasoline,Japan,101.0,14791
1.6000000000000005,103.0,779,7.6,3,3,Audi,hybrid,South Korea,101.0,10856
1.1,76.0,553,6.4,9,3,BMW,hybrid,South Korea,101.0,4564
2.5000000000000013,180.0,1202,9.0,14,3,Hyundai,gasoline,Spain,101.0,12108
2.100000000000001,159.0,1053,8.3,1,3,Toyota,diesel,Germany,101.0,16477
3.0000000000000018,198.0,1463,10.2,6,3,Mercedes,gasoline,Italy,101.0,18584
2.300000000000001,152.0,1179,8.8,10,5,Skoda,gasoline,Spain,101.0,11608
2.4000000000000012,171.0,1244,9.1,4,5,Kia,diesel,Czech Republic,101.0,15215
1.5000000000000004,104.0,731,7.5,5,5,Opel,hybrid,Sweden,101.0,9483
2.100000000000001,161.0,1085,8.6,9,3,Fiat,diesel,Czech Republic,101.0,12799
3.300000000000002,232.0,1664,10.7,15,5,Volkswagen,gasoline,France,101.0,15490
3.300000000000002,238.0,1641,10.9,6,3,Ford,diesel,France,101.0,20430
1.6000000000000005,123.0,835,7.4,3,3,Audi,gasoline,Italy,101.0,11236
1.4000000000000004,103.0,695,6.9,6,3,Hyundai,diesel,Japan,101.0,8113
2.000000000000001,134.0,1026,8.1,14,3,Hyundai,hybrid,South Korea,101.0,8594
3.300000000000002,241.0,1611,10.6,1,5,BMW,diesel,Japan,101.0,23116
1.1,91.0,543,6.3,7,3,Ford,diesel,Sweden,101.0,6362
1.5000000000000004,90.0,770,7.1,5,3,Volkswagen,diesel,Italy,101.0,8337
3.300000000000002,221.0,1603,10.9,14,5,Opel,diesel,Germany,101.0,15477
3.0000000000000018,203.0,1472,10.1,12,5,Renault,gasoline,Japan,101.0,15733
1.5000000000000004,107.0,740,7.4,0,5,Renault,gasoline,Spain,101.0,12121
2.300000000000001,,1100,8.7,9,5,Volvo,hybrid,Sweden,101.0,12551
2.6000000000000014,171.0,1251,9.6,1,5,Renault,diesel,Sweden,101.0,18089
2.200000000000001,165.0,1101,8.8,5,5,Hyundai,gasoline,Spain,101.0,15140
3.200000000000002,223.0,1634,10.9,12,3,Ford,gasoline,Italy,101.0,17086
2.6000000000000014,189.0,1258,9.2,5,5,Seat,hybrid,Germany,101.0,17798
3.0000000000000018,223.0,1473,10.3,9,3,Volkswagen,hybrid,South Korea,101.0,18376
3.0000000000000018,207.0,1502,10.1,11,5,Renault,diesel,France,101.0,16137
2.300000000000001,,1161,8.6,3,5,Renault,hybrid,France,101.0,15506
1.0,65.0,546,6.1,12,3,Volvo,gasoline,Italy,101.0,1753
3.200000000000002,225.0,1625,10.6,13,3,Seat,gasoline,South Korea,101.0,17273
2.7000000000000015,189.0,1339,9.5,3,5,Volkswagen,gasoline,Italy,101.0,18634
1.4000000000000004,95.0,747,7.0,7,5,Ford,hybrid,Japan,101.0,8127
1.9000000000000008,120.0,925,7.8,3,5,Opel,diesel,Czech Republic,101.0,12256
1.5000000000000004,99.0,715,7.1,5,3,Seat,gasoline,Spain,101.0,8797
1.0,78.0,514,6.1,2,5,Hyundai,diesel,Czech Republic,101.0,7423
1.7000000000000006,112.0,831,7.9,11,3,Opel,diesel,South Korea,101.0,8150
3.500000000000002,248.0,1728,11.2,1,3,Seat,gasoline,Italy,101.0,24777
1.1,71.0,596,6.4,0,3,Volvo,hybrid,Italy,101.0,8369
1.3000000000000003,,647,6.8,13,5,Ford,hybrid,Czech Republic,101.0,3661
1.7000000000000006,116.0,860,,13,5,Hyundai,hybrid,Czech Republic,101.0,7106
2.6000000000000014,172.0,1319,9.5,2,5,Seat,diesel,Czech Republic,101.0,17425
2.6000000000000014,171.0,1254,9.5,14,3,Mercedes,diesel,South Korea,101.0,12165
2.6000000000000014,174.0,1346,9.6,10,5,Volvo,hybrid,Czech Republic,101.0,13618
2.000000000000001,134.0,978,8.1,10,3,Toyota,hybrid,Czech Republic,101.0,9805
2.6000000000000014,176.0,1280,9.2,10,5,Ford,gasoline,Japan,101.0,14457
2.200000000000001,157.0,1107,8.5,9,5,Volkswagen,diesel,Spain,101.0,12900
3.0000000000000018,198.0,1503,10.3,14,3,Peugeot,hybrid,Czech Republic,101.0,13649
1.7000000000000006,119.0,899,7.9,8,5,BMW,diesel,France,101.0,9691
1.8000000000000007,137.0,868,7.9,13,5,Toyota,gasoline,South Korea,101.0,8751
1.7000000000000006,121.0,852,7.5,9,3,Fiat,hybrid,South Korea,101.0,9873
1.9000000000000008,138.0,943,8.3,14,3,Seat,diesel,Germany,101.0,7538
2.5000000000000013,179.0,1291,9.1,12,5,Volkswagen,diesel,France,101.0,13711
2.5000000000000013,180.0,1249,9.4,14,5,Kia,diesel,Sweden,101.0,10939
1.4000000000000004,110.0,667,7.1,0,3,Audi,gasoline,South Korea,101.0,12351
2.200000000000001,156.0,1056,8.5,6,3,Opel,diesel,Czech Republic,101.0,12995
3.0000000000000018,216.0,1484,10.4,10,5,Volvo,gasoline,Italy,101.0,17170
1.3000000000000003,104.0,696,6.6,4,5,Fiat,diesel,Spain,101.0,8722
1.7000000000000006,126.0,842,7.6,13,3,Seat,diesel,South Korea,101.0,6367
3.0000000000000018,216.0,1476,10.2,5,5,Volkswagen,hybrid,Germany,101.0,19983
1.2000000000000002,70.0,614,6.6,6,5,Audi,gasoline,Sweden,101.0,5431
2.7000000000000015,202.0,1374,9.7,11,3,BMW,diesel,Germany,101.0,15409
3.500000000000002,233.0,1784,11.0,6,3,Volkswagen,gasoline,Japan,101.0,20887
2.200000000000001,160.0,1118,8.8,2,3,Seat,diesel,Japan,101.0,15037
3.100000000000002,214.0,1576,10.4,8,3,Skoda,gasoline,Italy,101.0,19043
2.9000000000000017,198.0,1462,10.2,3,5,Volvo,gasoline,Sweden,101.0,19800
3.500000000000002,244.0,1771,11.4,14,5,Seat,hybrid,South Korea,101.0,18034
3.400000000000002,227.0,1715,11.0,0,5,Ford,gasoline,Italy,101.0,24315
1.0,,458,6.2,14,5,Kia,hybrid,Sweden,101.0,2695
1.9000000000000008,129.0,989,8.2,11,5,Volkswagen,hybrid,Germany,101.0,7783
3.500000000000002,256.0,1713,11.4,12,5,Peugeot,gasoline,France,101.0,19040
2.200000000000001,150.0,1080,,14,5,Fiat,hybrid,France,101.0,10189
2.300000000000001,156.0,1113,8.9,4,5,Opel,diesel,France,101.0,15652
2.7000000000000015,202.0,1326,,6,3,Mercedes,diesel,South Korea,101.0,17395
1.2000000000000002,79.0,575,6.4,3,3,BMW,hybrid,Japan,101.0,8185
1.6000000000000005,106.0,833,7.3,11,5,Audi,hybrid,Sweden,101.0,7472
3.400000000000002,245.0,1746,11.2,13,3,Opel,hybrid,Sweden,101.0,18039
3.400000000000002,250.0,1734,10.9,4,5,Volvo,diesel,Spain,101.0,24106
3.200000000000002,231.0,1599,10.4,8,3,Toyota,hybrid,Italy,101.0,20674
3.400000000000002,236.0,1743,10.9,8,3,BMW,diesel,Japan,101.0,21048
2.8000000000000016,203.0,1440,9.9,6,3,Hyundai,diesel,Sweden,101.0,17990
2.8000000000000016,205.0,1375,9.9,2,3,Audi,diesel,Italy,101.0,19258
1.0,67.0,540,6.4,0,3,Ford,hybrid,Sweden,101.0,7643
2.5000000000000013,184.0,1287,9.5,12,5,Volkswagen,hybrid,Spain,101.0,13244
1.8000000000000007,111.0,928,7.7,2,5,Opel,diesel,Spain,101.0,12440
1.1,84.0,574,6.2,12,3,Seat,hybrid,Germany,101.0,4704
2.5000000000000013,,1200,9.4,4,5,Kia,diesel,Germany,101.0,15964
2.100000000000001,154.0,1019,8.7,4,3,Volvo,hybrid,Japan,101.0,15259
2.6000000000000014,174.0,1319,9.4,2,3,Seat,gasoline,France,101.0,17745
3.300000000000002,223.0,1603,10.8,4,5,Fiat,gasoline,Germany,101.0,21842
2.6000000000000014,191.0,1340,9.7,8,5,Opel,hybrid,Germany,101.0,15161
2.100000000000001,138.0,1015,8.3,12,3,Ford,diesel,Japan,101.0,9100
2.100000000000001,142.0,1034,8.7,9,3,Mercedes,hybrid,France,101.0,11641
2.9000000000000017,,1473,9.8,6,5,Audi,gasoline,Germany,101.0,17535
1.3000000000000003,102.0,664,6.8,6,3,Audi,diesel,Germany,101.0,8411
2.000000000000001,152.0,970,,7,5,Toyota,hybrid,Japan,101.0,12900
1.9000000000000008,135.0,909,7.9,6,3,Seat,diesel,Sweden,101.0,11958
3.0000000000000018,205.0,1484,10.3,6,3,Volvo,diesel,Czech Republic,101.0,18382
3.400000000000002,251.0,1681,11.1,1,5,Peugeot,diesel,France,101.0,25504
3.500000000000002,258.0,1716,11.2,13,5,Peugeot,gasoline,Germany,101.0,19588
1.5000000000000004,115.0,797,7.5,12,5,Renault,diesel,South Korea,101.0,5804
2.4000000000000012,153.0,1171,9.1,11,3,Audi,diesel,Sweden,101.0,12120
2.4000000000000012,181.0,1234,9.2,14,5,Mercedes,hybrid,France,101.0,12806
1.9000000000000008,131.0,901,8.1,14,3,Toyota,gasoline,Italy,101.0,7152
3.500000000000002,,1700,11.2,0,3,Skoda,gasoline,South Korea,101.0,24538
1.9000000000000008,123.0,989,,15,3,Peugeot,diesel,Spain,101.0,5977
2.300000000000001,156.0,1150,8.8,12,5,Toyota,hybrid,Sweden,101.0,10926
3.200000000000002,228.0,1633,10.9,12,5,Mercedes,hybrid,Germany,101.0,18261
1.5000000000000004,115.0,756,7.3,2,3,Audi,gasoline,South Korea,101.0,11126
3.200000000000002,211.0,1629,10.7,5,3,Audi,diesel,Italy,101.0,18848
1.7000000000000006,129.0,895,7.7,11,5,Mercedes,hybrid,Sweden,101.0,9082
1.3000000000000003,100.0,608,6.7,9,5,Hyundai,diesel,Italy,101.0,5908
3.200000000000002,211.0,1583,10.6,12,5,Peugeot,hybrid,Italy,101.0,16785
1.7000000000000006,132.0,806,7.8,1,5,Toyota,gasoline,Spain,101.0,14375
2.200000000000001,163.0,1061,8.6,15,5,Peugeot,gasoline,France,101.0,9392
1.3000000000000003,83.0,601,6.9,14,3,Audi,hybrid,Germany,101.0,3808
1.5000000000000004,113.0,759,7.4,0,3,Kia,diesel,Sweden,101.0,11759
2.4000000000000012,172.0,1218,9.1,11,5,Audi,gasoline,Japan,101.0,13433
2.000000000000001,141.0,985,8.4,8,5,Volkswagen,gasoline,France,101.0,11567
3.100000000000002,225.0,1599,10.5,14,5,Peugeot,gasoline,Sweden,101.0,16950
2.7000000000000015,183.0,1373,9.6,2,5,BMW,gasoline,Japan,101.0,17412
2.4000000000000012,168.0,1214,8.8,5,5,Mercedes,hybrid,France,101.0,15145
1.5000000000000004,113.0,793,,8,3,Opel,hybrid,Germany,101.0,9482
2.4000000000000012,173.0,1221,8.9,7,3,Peugeot,diesel,South Korea,101.0,13957
2.100000000000001,144.0,1092,8.4,2,5,Kia,hybrid,Germany,101.0,14160
2.8000000000000016,189.0,1357,9.7,12,5,Ford,gasoline,Czech Republic,101.0,14303
3.200000000000002,225.0,1574,10.7,5,5,Kia,diesel,Japan,101.0,21621
3.200000000000002,209.0,1555,10.7,13,5,Fiat,gasoline,Italy,101.0,15255
2.7000000000000015,175.0,1387,9.5,11,5,Ford,gasoline,France,101.0,13633
2.8000000000000016,190.0,1416,10.0,15,3,Ford,diesel,Spain,101.0,11889
2.300000000000001,173.0,1112,8.9,1,5,Volvo,diesel,South Korea,101.0,17855
1.9000000000000008,146.0,966,8.0,12,3,Kia,gasoline,Italy,101.0,10505
2.8000000000000016,193.0,1384,9.9,15,3,Hyundai,diesel,Japan,101.0,13489
2.000000000000001,133.0,1030,8.4,9,5,Skoda,hybrid,France,101.0,10604
1.3000000000000003,104.0,639,6.7,8,5,Hyundai,hybrid,Sweden,101.0,6854
3.400000000000002,247.0,1725,11.0,12,5,Seat,gasoline,Italy,101.0,19320
2.8000000000000016,,1406,9.7,9,5,Ford,diesel,France,101.0,17179
1.0,84.0,521,6.0,3,3,Fiat,diesel,France,101.0,8663
3.200000000000002,209.0,1585,10.6,0,3,Fiat,gasoline,Czech Republic,101.0,21251
2.5000000000000013,172.0,1211,9.4,13,3,Volvo,gasoline,Sweden,101.0,11497
3.400000000000002,249.0,1651,11.1,8,3,Hyundai,hybrid,South Korea,101.0,22280
2.7000000000000015,201.0,1316,9.5,6,5,Volkswagen,gasoline,Sweden,101.0,17848
1.6000000000000005,104.0,772,7.4,7,3,Skoda,hybrid,Czech Republic,101.0,7934
2.7000000000000015,191.0,1349,9.9,5,3,Toyota,gasoline,Czech Republic,101.0,17400
2.9000000000000017,213.0,1487,9.8,5,3,Audi,hybrid,Japan,101.0,19064
